"identifier","date","borough","block","lot","bldg_number_start","bldg_number_end","side_of_street","street_name","address","condition","coordinates","is_outtake","deleted"
nynyma_rec0040_4_10875_0033_w4.jpg,"1939-1941",Queens,10875,33.00,"20719","20719",false,"104 Avenue","20719 104 Avenue",,,false,true
nynyma_rec0040_4_10872_0006_w4.jpg,"1939-1941",Queens,10872,6.00,"10872","10872",true,"205 Place","10872 205 Place",,,false,true
nynyma_rec0040_4_10884_0040_w4.jpg,"1939-1941",Queens,10884,40.00,"10512","10512",true,"191 Street","10512 191 Street",,,false,true
nynyma_rec0040_4_10874_0014_w4.jpg,"1939-1941",Queens,10874,14.00,"10016","10016",true,"207 Street","10016 207 Street",,,false,true
nynyma_rec0040_4_10874_0012_w4.jpg,"1939-1941",Queens,10874,12.00,"10012","10012",true,"207 Street","10012 207 Street",,,false,true
nynyma_rec0040_4_10874_0056_w4.jpg,"1939-1941",Queens,10874,56.00,"10021","10021",false,Francis Lewis Boulevard,"10021 Francis Lewis Boulevard",,,false,true
nynyma_rec0040_4_10875_0052_w4.jpg,"1939-1941",Queens,10875,52.00,"10031","10031",false,"207 Street","10031 207 Street",,,false,true
nynyma_rec0040_4_10875_0058_w4.jpg,"1939-1941",Queens,10875,58.00,"10019","10019",false,"207 Street","10019 207 Street",,,false,true
nynyma_rec0040_4_10876_0063_w4.jpg,"1939-1941",Queens,10876,63.00,"10033","10033",false,"208 Street","10033 208 Street",,,false,true
nynyma_rec0040_4_10878_0037_w4.jpg,"1939-1941",Queens,10878,37.00,"10027","10027",false,"210 Street","10027 210 Street",,,false,true
nynyma_rec0040_4_10878_0097_w4.jpg,"1939-1941",Queens,10878,97.00,"9980","9980",true,"211 Street","9980 211 Street",,,false,true
nynyma_rec0040_4_10881_0025_w4.jpg,"1939-1941",Queens,10881,25.00,"19008","19008",true,"104 Avenue","19008 104 Avenue",,,false,true
nynyma_rec0040_4_10883_0019_w4.jpg,"1939-1941",Queens,10883,19.00,"10417","10417",false,"192 Street","10417 192 Street",,,false,true
nynyma_rec0040_4_10883_0030_w4.jpg,"1939-1941",Queens,10883,30.00,"19220","19220",true,"104 Avenue","19220 104 Avenue",,,false,true
nynyma_rec0040_4_10882_0012_w4.jpg,"1939-1941",Queens,10882,12.00,"10425","10425",false,"191 Street","10425 191 Street",,,false,true
nynyma_rec0040_4_10883_0024_w4.jpg,"1939-1941",Queens,10883,24.00,"19206","19206",true,"104 Avenue","19206 104 Avenue",,,false,true
nynyma_rec0040_4_10884_0031_w4.jpg,"1939-1941",Queens,10884,31.00,"10503","10503",false,Farmers Boulevard,"10503 Farmers Boulevard",,,false,true
nynyma_rec0040_4_10884_0046_w4.jpg,"1939-1941",Queens,10884,46.00,"10524","10524",true,"191 Street","10524 191 Street",,,false,true
nynyma_rec0040_4_10885_0001_w4.jpg,"1939-1941",Queens,10885,1.00,"10528","10528",true,"192 Street","10528 192 Street",,,false,true
nynyma_rec0040_4_10891_0019_w4.jpg,"1939-1941",Queens,10891,19.00,"10428","10428",true,"196 Street","10428 196 Street",,,false,true
nynyma_rec0040_4_10893_0010_w4.jpg,"1939-1941",Queens,10893,10.00,"19718","19718",true,"104 Avenue","19718 104 Avenue",,,false,true
nynyma_rec0040_4_10893_0062_w4.jpg,"1939-1941",Queens,10893,62.00,"10423","10423",false,"197 Street","10423 197 Street",,,false,true
nynyma_rec0040_4_10895_0043_w4.jpg,"1939-1941",Queens,10895,43.00,"10427","10427",false,"199 Street","10427 199 Street",,,false,true
nynyma_rec0040_4_10895_0031_w4.jpg,"1939-1941",Queens,10895,31.00,"10450","10450",true,"200 Street","10450 200 Street",,,false,true
nynyma_rec0040_4_10895_0049_w4.jpg,"1939-1941",Queens,10895,49.00,"10415","10415",false,"199 Street","10415 199 Street",,,false,true
nynyma_rec0040_4_10896_0016_w4.jpg,"1939-1941",Queens,10896,16.00,"10420","10420",true,"201 Street","10420 201 Street",,,false,true
nynyma_rec0040_4_10897_0018_w4.jpg,"1939-1941",Queens,10897,18.00,"10424","10424",true,"202 Street","10424 202 Street",,,false,true
nynyma_rec0040_4_10881_0003_w4.jpg,"1939-1941",Queens,10881,3.00,"19015","19015",false,"105 Avenue","19015 105 Avenue",,,false,true
nynyma_rec0040_4_10870_0019_w4.jpg,"1939-1941",Queens,10870,19.00,"10024","10024",true,"204 Street","10024 204 Street",,,false,true
nynyma_rec0040_4_10886_0023_w4.jpg,"1939-1941",Queens,10886,23.00,"19210","19210",true,"105 Avenue","19210 105 Avenue",,,false,true
nynyma_rec0040_4_10892_0036_w4.jpg,"1939-1941",Queens,10892,36.00,"19603","19603",false,Hollis Avenue,"19603 Hollis Avenue",,,false,true
nynyma_rec0040_4_10862_0037_w4.jpg,"1939-1941",Queens,10862,37.00,"10022","10022",true,"196 Street","10022 196 Street",,,false,true
nynyma_rec0040_4_10885_0004_w4.jpg,"1939-1941",Queens,10885,4.00,"19119","19119",false,"192 Street","19119 192 Street",,,false,true
nynyma_rec0040_4_10871_0051_w4.jpg,"1939-1941",Queens,10871,51.00,"10033","10033",false,"204 Street","10033 204 Street",,,false,true
nynyma_rec0040_4_10874_0050_w4.jpg,"1939-1941",Queens,10874,50.00,"10035","10035",false,Francis Lewis Boulevard,"10035 Francis Lewis Boulevard",,,false,true
nynyma_rec0040_4_10886_0013_w4.jpg,"1939-1941",Queens,10886,13.00,"10519","10519",false,"192 Street","10519 192 Street",,,false,true
nynyma_rec0040_4_10890_0014_w4.jpg,"1939-1941",Queens,10890,14.00,"19421","19421",false,Hollis Avenue,"19421 Hollis Avenue",,,false,true
nynyma_rec0040_4_10892_0039_w4.jpg,"1939-1941",Queens,10892,39.00,"10435","10435",false,"196 Street","10435 196 Street",,,false,true
nynyma_rec0040_4_10901_0039_w4.jpg,"1939-1941",Queens,10901,39.00,"10931","10931",false,"201 Street","10931 201 Street",,,false,true
nynyma_rec0040_4_10900_0030_w4.jpg,"1939-1941",Queens,10900,30.00,"20007","20007",false,Hollis Avenue,"20007 Hollis Avenue",,,false,true
nynyma_rec0040_4_10900_0026_w4.jpg,"1939-1941",Queens,10900,26.00,"20015","20015",false,Hollis Avenue,"20015 Hollis Avenue",,,false,true
nynyma_rec0040_4_10905_0019_w4.jpg,"1939-1941",Queens,10905,19.00,"109","28",false,"201 Street","109-28 201 Street",,,false,true
nynyma_rec0040_4_10900_0041_w4.jpg,"1939-1941",Queens,10900,41.00,"10919","10919",false,"200 Street","10919 200 Street",,,false,true
nynyma_rec0040_4_10901_0024_w4.jpg,"1939-1941",Queens,10901,24.00,"10934","10934",true,"202 Street","10934 202 Street",,,false,true
nynyma_rec0040_4_10902_0048_w4.jpg,"1939-1941",Queens,10902,48.00,"10419","10419",false,"202 Street","10419 202 Street",,,false,true
nynyma_rec0040_4_10903_0026_w4.jpg,"1939-1941",Queens,10903,26.00,"10438","10438",true,"204 Street","10438 204 Street",,,false,true
nynyma_rec0040_4_10903_0041_w4.jpg,"1939-1941",Queens,10903,41.00,"10435","10435",false,"203 Street","10435 203 Street",,,false,true
nynyma_rec0040_4_10907_0021_w4.jpg,"1939-1941",Queens,10907,21.00,"10932","10932",true,"205 Street","10932 205 Street",,,false,true
nynyma_rec0040_4_10908_0052_w4.jpg,"1939-1941",Queens,10908,52.00,"10411","10411",false,"205 Street","10411 205 Street",,,false,true
nynyma_rec0040_4_10909_0049_w4.jpg,"1939-1941",Queens,10909,49.00,"10419","10419",false,"205 Place","10419 205 Place",,,false,true
nynyma_rec0040_4_10908_0009_w4.jpg,"1939-1941",Queens,10908,9.00,"10402","10402",true,"104 Avenue","10402 104 Avenue",,,false,true
nynyma_rec0040_4_10910_0014_w4.jpg,"1939-1941",Queens,10910,14.00,"10416","10416",true,"207 Street","10416 207 Street",,,false,true
nynyma_rec0040_4_10910_0039_w4.jpg,"1939-1941",Queens,10910,39.00,"10433","10433",false,Francis Lewis Boulevard,"10433 Francis Lewis Boulevard",,,false,true
nynyma_rec0040_4_10911_0004_w4.jpg,"1939-1941",Queens,10911,4.00,"20512","20512",true,"109 Avenue","20512 109 Avenue",,,false,true
nynyma_rec0040_4_11517_0144_w4.jpg,"1939-1941",Queens,11517,144.00,"9710","9710",true,Linden Boulevard,"9710 Linden Boulevard",,,false,true
nynyma_rec0040_4_11535_0121b_w4.jpg,"1939-1941",Queens,11535,121.00,"13839","13839",false,Centreville Street,"13839 Centreville Street",,,false,true
nynyma_rec0040_4_11538_0007a_w4.jpg,"1939-1941",Queens,11538,7.00,,,,,,,,false,true
nynyma_rec0040_4_11741_0032_w4.jpg,"1939-1941",Queens,11741,32.00,"12006","12006",true,"133 Avenue","12006 133 Avenue",,,false,true
nynyma_rec0040_4_11741_0042_w4.jpg,"1939-1941",Queens,11741,42.00,"13310","13310",true,"121 Street","13310 121 Street",,,false,true
nynyma_rec0040_4_11741_0039_w4.jpg,"1939-1941",Queens,11741,39.00,"12016","12016",true,"133 Avenue","12016 133 Avenue",,,false,true
nynyma_rec0040_4_11876_0093b_w4.jpg,"1939-1941",Queens,11876,93.00,"13517","13517",false,"134 Place","13517 134 Place",,,false,true
nynyma_rec0040_4_11921_0103_w4.jpg,"1939-1941",Queens,11921,103.00,,,,,,,,false,true
nynyma_rec0040_4_04163_0029.jpg,"1939-1941",Queens,4163,29.00,"2014","2014",true,"121 Street","2014 121 Street",,,false,true
nynyma_rec0040_4_04918_0011.jpg,"1939-1941",Queens,4918,11.00,"2714","2714",true,"167 Street","2714 167 Street",,,false,true
nynyma_rec0040_4_10863_0012_w4.jpg,"1939-1941",Queens,10863,12.00,"10012","10012",true,"197 Street","10012 197 Street",,,false,true
nynyma_rec0040_4_10867_0056_w4.jpg,"1939-1941",Queens,10867,56.00,"10023","10023",false,"200 Street","10023 200 Street",,,false,true
nynyma_rec0040_4_10862_0044_w4.jpg,"1939-1941",Queens,10862,44.00,"10036","10036",true,"196 Street","10036 196 Street",,,false,true
nynyma_rec0040_4_10863_0022_w4.jpg,"1939-1941",Queens,10863,22.00,"10032","10032",true,"197 Street","10032 197 Street",,,false,true
nynyma_rec0040_4_10863_0024_w4.jpg,"1939-1941",Queens,10863,24.00,"10036","10036",true,"197 Street","10036 197 Street",,,false,true
nynyma_rec0040_4_10863_0026_w4.jpg,"1939-1941",Queens,10863,26.00,"10040","10040",true,"197 Street","10040 197 Street",,,false,true
nynyma_rec0040_4_10864_0038_w4.jpg,"1939-1941",Queens,10864,38.00,"10060","10060",true,"198 Street","10060 198 Street",,,false,true
nynyma_rec0040_4_10867_0041_w4.jpg,"1939-1941",Queens,10867,41.00,"20001","20001",false,"104 Avenue","20001 104 Avenue",,,false,true
nynyma_rec0040_4_10866_0060_w4.jpg,"1939-1941",Queens,10866,60.00,"10011","10011",false,"199 Street","10011 199 Street",,,false,true
nynyma_rec0040_4_10870_0056a_w4.jpg,"1939-1941",Queens,10870,56.00,"10023","10023",false,"203 Street","10023 203 Street",,,false,true
nynyma_rec0040_4_10870_0031_w4.jpg,"1939-1941",Queens,10870,31.00,"10050","10050",true,"204 Street","10050 204 Street",,,false,true
nynyma_rec0040_4_10871_0049_w4.jpg,"1939-1941",Queens,10871,49.00,"10035","10035",false,"204 Street","10035 204 Street",,,false,true
nynyma_rec0040_4_10872_0010_w4.jpg,"1939-1941",Queens,10872,10.00,"10010","10010",true,"205 Place","10010 205 Place",,,false,true
nynyma_rec0040_4_10875_0018_w4.jpg,"1939-1941",Queens,10875,18.00,"100","24",true,"208 Street","100-24 208 Street",,,false,true
nynyma_rec0040_4_10872_0052_w4.jpg,"1939-1941",Queens,10872,52.00,"10033","10033",false,"205 Street","10033 205 Street",,,false,true
nynyma_rec0040_4_10878_0084_w4.jpg,"1939-1941",Queens,10878,84.00,"9950","9950",true,"211 Street","9950 211 Street",,,false,true
nynyma_rec0040_4_10879_0052_w4.jpg,"1939-1941",Queens,10879,52.00,"9981","9981",false,"211 Street","9981 211 Street",,,false,true
nynyma_rec0040_4_10879_0058_w4.jpg,"1939-1941",Queens,10879,58.00,"9973","9973",false,"211 Street","9973 211 Street",,,false,true
nynyma_rec0040_4_10879_0002_w4.jpg,"1939-1941",Queens,10879,2.00,"21104","21104",true,"99 Avenue","21104 99 Avenue",,,false,true
nynyma_rec0040_4_10879_0076_w4.jpg,"1939-1941",Queens,10879,76.00,"9937","9937",false,"211 Street","9937 211 Street",,,false,true
nynyma_rec0040_4_10884_0027_w4.jpg,"1939-1941",Queens,10884,27.00,"10511","10511",false,Farmers Boulevard,"10511 Farmers Boulevard",,,false,true
nynyma_rec0040_4_10884_0042_w4.jpg,"1939-1941",Queens,10884,42.00,"10516","10516",true,"191 Street","10516 191 Street",,,false,true
nynyma_rec0040_4_10893_0036_w4.jpg,"1939-1941",Queens,10893,36.00,"19713","19713",false,Hollis Avenue,"19713 Hollis Avenue",,,false,true
nynyma_rec0040_4_10893_0004_w4.jpg,"1939-1941",Queens,10893,4.00,"19708","19708",true,"104 Avenue","19708 104 Avenue",,,false,true
nynyma_rec0040_4_10894_0039_w4.jpg,"1939-1941",Queens,10894,39.00,"10433","10433",false,"198 Street","10433 198 Street",,,false,true
nynyma_rec0040_4_10894_0007_w4.jpg,"1939-1941",Queens,10894,7.00,"19814","19814",true,"104 Avenue","19814 104 Avenue",,,false,true
nynyma_rec0040_4_10894_0009_w4.jpg,"1939-1941",Queens,10894,9.00,"19818","19818",true,"104 Avenue","19818 104 Avenue",,,false,true
nynyma_rec0040_4_10893_0053_w4.jpg,"1939-1941",Queens,10893,53.00,"10441","10441",false,"197 Street","10441 197 Street",,,false,true
nynyma_rec0040_4_10893_0066_w4.jpg,"1939-1941",Queens,10893,66.00,"10415","10415",false,"197 Street","10415 197 Street",,,false,true
nynyma_rec0040_4_10894_0022_w4.jpg,"1939-1941",Queens,10894,22.00,"10426","10426",true,"199 Street","10426 199 Street",,,false,true
nynyma_rec0040_4_10893_0051_w4.jpg,"1939-1941",Queens,10893,51.00,"10445","10445",false,"197 Street","10445 197 Street",,,false,true
nynyma_rec0040_4_10896_0003_w4.jpg,"1939-1941",Queens,10896,3.00,"20006","20006",true,"104 Avenue","20006 104 Avenue",,,false,true
nynyma_rec0040_4_10896_0034_w4.jpg,"1939-1941",Queens,10896,34.00,"20003","20003",false,"109 Avenue","20003 109 Avenue",,,false,true
nynyma_rec0040_4_10896_0018_w4.jpg,"1939-1941",Queens,10896,18.00,"10422","10422",true,"201 Street","10422 201 Street",,,false,true
nynyma_rec0040_4_10897_0020_w4.jpg,"1939-1941",Queens,10897,20.00,"10426","10426",true,"202 Street","10426 202 Street",,,false,true
nynyma_rec0040_4_10898_0012_w4.jpg,"1939-1941",Queens,10898,12.00,"19820","19820",true,"109 Avenue","19820 109 Avenue",,,false,true
nynyma_rec0040_4_10879_0019_w4.jpg,"1939-1941",Queens,10879,19.00,"9930","9930",true,"211 Place","9930 211 Place",,,false,true
nynyma_rec0040_4_10867_0028_w4.jpg,"1939-1941",Queens,10867,28.00,"10042","10042",true,"201 Street","10042 201 Street",,,false,true
nynyma_rec0040_4_10864_0026_w4.jpg,"1939-1941",Queens,10864,26.00,"10042","10042",true,"198 Street","10042 198 Street",,,false,true
nynyma_rec0040_4_10874_0054_w4.jpg,"1939-1941",Queens,10874,54.00,"10027","10027",false,Francis Lewis Boulevard,"10027 Francis Lewis Boulevard",,,false,true
nynyma_rec0040_4_10871_0019_w4.jpg,"1939-1941",Queens,10871,19.00,"10026","10026",true,"205 Street","10026 205 Street",,,false,true
nynyma_rec0040_4_10876_0038_w4.jpg,"1939-1941",Queens,10876,38.00,"10038","10038",true,Bellaire Place,"10038 Bellaire Place",,,false,true
nynyma_rec0040_4_10887_0054_w4.jpg,"1939-1941",Queens,10887,54.00,"10454","10454",true,"194 Street","10454 194 Street",,,false,true
nynyma_rec0040_4_10887_0049_w4.jpg,"1939-1941",Queens,10887,49.00,"10428","10428",true,"194 Street","10428 194 Street",,,false,true
nynyma_rec0040_4_10900_0023_w4.jpg,"1939-1941",Queens,10900,23.00,"20021","20021",false,Hollis Avenue,"20021 Hollis Avenue",,,false,true
nynyma_rec0040_4_10892_0004_w4.jpg,"1939-1941",Queens,10892,4.00,"19612","19612",true,"104 Avenue","19612 104 Avenue",,,false,true
nynyma_rec0040_4_10900_0020_w4.jpg,"1939-1941",Queens,10900,20.00,"10930","10930",true,"201 Street","10930 201 Street",,,false,true
nynyma_rec0040_4_10901_0021_w4.jpg,"1939-1941",Queens,10901,21.00,"10930","10930",true,"202 Street","10930 202 Street",,,false,true
nynyma_rec0040_4_10903_0028_w4.jpg,"1939-1941",Queens,10903,28.00,"10442","10442",true,"204 Street","10442 204 Street",,,false,true
nynyma_rec0040_4_10900_0028_w4.jpg,"1939-1941",Queens,10900,28.00,"20011","20011",false,Hollis Avenue,"20011 Hollis Avenue",,,false,true
nynyma_rec0040_4_10900_0040_w4.jpg,"1939-1941",Queens,10900,40.00,"10921","10921",false,"200 Street","10921 200 Street",,,false,true
nynyma_rec0040_4_10900_0008_w4.jpg,"1939-1941",Queens,10900,8.00,"10904","10904",true,"201 Street","10904 201 Street",,,false,true
nynyma_rec0040_4_10902_0022_w4.jpg,"1939-1941",Queens,10902,22.00,"10430","10430",true,"203 Street","10430 203 Street",,,false,true
nynyma_rec0040_4_10902_0035_w4.jpg,"1939-1941",Queens,10902,35.00,"20205","20205",false,"109 Avenue","20205 109 Avenue",,,false,true
nynyma_rec0040_4_10902_0041_w4.jpg,"1939-1941",Queens,10902,41.00,"10431","10431",false,"202 Street","10431 202 Street",,,false,true
nynyma_rec0040_4_10903_0038_w4.jpg,"1939-1941",Queens,10903,38.00,"10441","10441",false,"203 Street","10441 203 Street",,,false,true
nynyma_rec0040_4_10903_0050_w4.jpg,"1939-1941",Queens,10903,50.00,"10417","10417",false,"203 Street","10417 203 Street",,,false,true
nynyma_rec0040_4_10903_0022_w4.jpg,"1939-1941",Queens,10903,22.00,"10430","10430",true,"204 Street","10430 204 Street",,,false,true
nynyma_rec0040_4_10903_0052_w4.jpg,"1939-1941",Queens,10903,52.00,"10411","10411",false,"203 Street","10411 203 Street",,,false,true
nynyma_rec0040_4_10904_0027_w4.jpg,"1939-1941",Queens,10904,27.00,"20419","20419",false,"109 Avenue","20419 109 Avenue",,,false,true
nynyma_rec0040_4_10908_0014_w4.jpg,"1939-1941",Queens,10908,14.00,"10416","10416",true,"205 Place","10416 205 Place",,,false,true
nynyma_rec0040_4_10907_0046_w4.jpg,"1939-1941",Queens,10907,46.00,"10923","10923",false,"204 Street","10923 204 Street",,,false,true
nynyma_rec0040_4_10909_0053_w4.jpg,"1939-1941",Queens,10909,53.00,"10411","10411",false,"205 Place","10411 205 Place",,,false,true
nynyma_rec0040_4_10910_0032_w4.jpg,"1939-1941",Queens,10910,32.00,"20609","20609",false,"109 Avenue","20609 109 Avenue",,,false,true
nynyma_rec0040_4_10910_0001_w4.jpg,"1939-1941",Queens,10910,1.00,"10401","10401",false,Francis Lewis Boulevard,"10401 Francis Lewis Boulevard",,,false,true
nynyma_rec0040_4_10911_0012_w4.jpg,"1939-1941",Queens,10911,12.00,"10912","10912",true,"205 Place","10912 205 Place",,,false,true
nynyma_rec0040_4_11535_0121a_w4.jpg,"1939-1941",Queens,11535,121.00,"13839","13839",false,Centreville Street,"13839 Centreville Street",,,false,true
nynyma_rec0040_4_11562_0061_w4.jpg,"1939-1941",Queens,11562,61.00,,,,,,,,false,true
nynyma_rec0040_4_11562_0117_w4.jpg,"1939-1941",Queens,11562,117.00,,,,,,,,false,true
nynyma_rec0040_4_11741_0058_w4.jpg,"1939-1941",Queens,11741,58.00,"13344","13344",true,"121 Street","13344 121 Street",,,false,true
nynyma_rec0040_4_11741_0026_w4.jpg,"1939-1941",Queens,11741,26.00,"13321","13321",false,"120 Street","13321 120 Street",,,false,true
nynyma_rec0040_4_04321_0361.jpg,"1939-1941",Queens,4321,361.00,"16677","16677",false,Apple street,"16677 Apple street",,,false,true
nynyma_rec0040_4_10862_0024_w4.jpg,"1939-1941",Queens,10862,24.00,"19508","19508",true,"100 Avenue","19508 100 Avenue",,,false,true
nynyma_rec0040_4_10862_0046_w4.jpg,"1939-1941",Queens,10862,46.00,"10040","10040",true,"196 Street","10040 196 Street",,,false,true
nynyma_rec0040_4_10865_0052_w4.jpg,"1939-1941",Queens,10865,52.00,"10027","10027",false,"198 Street","10027 198 Street",,,false,true
nynyma_rec0040_4_10865_0024_w4.jpg,"1939-1941",Queens,10865,24.00,"10042","10042",true,"199 Street","10042 199 Street",,,false,true
nynyma_rec0040_4_10868_0001_w4.jpg,"1939-1941",Queens,10868,1.00,"20102","20102",true,"100 Avenue","20102 100 Avenue",,,false,true
nynyma_rec0040_4_10868_0030_w4.jpg,"1939-1941",Queens,10868,30.00,"100","46",true,"202 Street","100-46 202 Street",,,false,true
nynyma_rec0040_4_10868_0049_w4.jpg,"1939-1941",Queens,10868,49.00,"10037","10037",false,"201 Street","10037 201 Street",,,false,true
nynyma_rec0040_4_10869_0055_w4.jpg,"1939-1941",Queens,10869,55.00,"10027","10027",false,"202 Street","10027 202 Street",,,false,true
nynyma_rec0040_4_10869_0009_w4.jpg,"1939-1941",Queens,10869,9.00,"10002","10002",true,"203 Street","10002 203 Street",,,false,true
nynyma_rec0040_4_10868_0052_w4.jpg,"1939-1941",Queens,10868,52.00,"10031","10031",false,"201 Street","10031 201 Street",,,false,true
nynyma_rec0040_4_10871_0018_w4.jpg,"1939-1941",Queens,10871,18.00,"10022","10022",true,"205 Street","10022 205 Street",,,false,true
nynyma_rec0040_4_10870_0050_w4.jpg,"1939-1941",Queens,10870,50.00,"10035","10035",false,"203 Street","10035 203 Street",,,false,true
nynyma_rec0040_4_10871_0045_w4.jpg,"1939-1941",Queens,10871,45.00,"10043","10043",false,"204 Street","10043 204 Street",,,false,true
nynyma_rec0040_4_10871_0007_w4.jpg,"1939-1941",Queens,10871,7.00,"20416","20416",true,"100 Avenue","20416 100 Avenue",,,false,true
nynyma_rec0040_4_10871_0009_w4.jpg,"1939-1941",Queens,10871,9.00,"20420","20420",true,"100 Avenue","20420 100 Avenue",,,false,true
nynyma_rec0040_4_10879_0105_w4.jpg,"1939-1941",Queens,10879,105.00,"21112","21112",true,"99 Avenue","21112 99 Avenue",,,false,true
nynyma_rec0040_4_10885_0022_w4.jpg,"1939-1941",Queens,10885,22.00,"10511","10511",false,"191 Street","10511 191 Street",,,false,true
nynyma_rec0040_4_10875_0012_w4.jpg,"1939-1941",Queens,10875,12.00,"10012","10012",true,"208 Street","10012 208 Street",,,false,true
nynyma_rec0040_4_10875_0009_w4.jpg,"1939-1941",Queens,10875,9.00,"207","18",false,"100 Avenue","207-18 100 Avenue",,,false,true
nynyma_rec0040_4_10876_0065_w4.jpg,"1939-1941",Queens,10876,65.00,"10027","10027",false,"208 Street","10027 208 Street",,,false,true
nynyma_rec0040_4_10877_0100_w4.jpg,"1939-1941",Queens,10877,100.00,"10070","10070",true,"210 Street","10070 210 Street",,,false,true
nynyma_rec0040_4_10878_0093_w4.jpg,"1939-1941",Queens,10878,93.00,"9970","9970",true,"211 Street","9970 211 Street",,,false,true
nynyma_rec0040_4_10877_0097_w4.jpg,"1939-1941",Queens,10877,97.00,"10064","10064",true,"210 Street","10064 210 Street",,,false,true
nynyma_rec0040_4_10878_0010_w4.jpg,"1939-1941",Queens,10878,10.00,"10063","10063",false,"210 Street","10063 210 Street",,,false,true
nynyma_rec0040_4_10878_0069_w4.jpg,"1939-1941",Queens,10878,69.00,"9922","9922",true,"211 Street","9922 211 Street",,,false,true
nynyma_rec0040_4_10880_0052_w4.jpg,"1939-1941",Queens,10880,52.00,"9916","9916",true,"212 Street","9916 212 Street",,,false,true
nynyma_rec0040_4_10884_0016_w4.jpg,"1939-1941",Queens,10884,16.00,"10529","10529",false,Farmers Boulevard,"10529 Farmers Boulevard",,,false,true
nynyma_rec0040_4_10881_0014_w4.jpg,"1939-1941",Queens,10881,14.00,"10417","10417",false,Farmers Boulevard,"10417 Farmers Boulevard",,,false,true
nynyma_rec0040_4_10881_0039_w4.jpg,"1939-1941",Queens,10881,39.00,"10420","10420",true,"191 Street","10420 191 Street",,,false,true
nynyma_rec0040_4_10883_0010_w4.jpg,"1939-1941",Queens,10883,10.00,"192","01",true,"105 Avenue","192-01 105 Avenue",,,false,true
nynyma_rec0040_4_10885_0020_w4.jpg,"1939-1941",Queens,10885,20.00,"10515","10515",false,"191 Street","10515 191 Street",,,false,true
nynyma_rec0040_4_10894_0047_w4.jpg,"1939-1941",Queens,10894,47.00,"10415","10415",false,"198 Street","10415 198 Street",,,false,true
nynyma_rec0040_4_10893_0068_w4.jpg,"1939-1941",Queens,10893,68.00,"10411","10411",false,"197 Street","10411 197 Street",,,false,true
nynyma_rec0040_4_10893_0064_w4.jpg,"1939-1941",Queens,10893,64.00,"10419","10419",false,"197 Street","10419 197 Street",,,false,true
nynyma_rec0040_4_10894_0036_w4.jpg,"1939-1941",Queens,10894,36.00,"10439","10439",false,"198 Street","10439 198 Street",,,false,true
nynyma_rec0040_4_10894_0018_w4.jpg,"1939-1941",Queens,10894,18.00,"10416","10416",true,"199 Street","10416 199 Street",,,false,true
nynyma_rec0040_4_10895_0017_w4.jpg,"1939-1941",Queens,10895,17.00,"10424","10424",true,"200 Street","10424 200 Street",,,false,true
nynyma_rec0040_4_10895_0019_w4.jpg,"1939-1941",Queens,10895,19.00,,,,"200 Street","200 Street",,,false,true
nynyma_rec0040_4_10894_0003_w4.jpg,"1939-1941",Queens,10894,3.00,"19806","19806",true,"104 Avenue","19806 104 Avenue",,,false,true
nynyma_rec0040_4_10895_0009_w4.jpg,"1939-1941",Queens,10895,9.00,"19918","19918",true,"104 Avenue","19918 104 Avenue",,,false,true
nynyma_rec0040_4_10895_0005_w4.jpg,"1939-1941",Queens,10895,5.00,"19910","19910",true,"104 Avenue","19910 104 Avenue",,,false,true
nynyma_rec0040_4_10896_0045_w4.jpg,"1939-1941",Queens,10896,45.00,"10427","10427",false,"200 Street","10427 200 Street",,,false,true
nynyma_rec0040_4_10897_0015_w4.jpg,"1939-1941",Queens,10897,15.00,"10418","10418",true,"202 Street","10418 202 Street",,,false,true
nynyma_rec0040_4_10897_0053_w4.jpg,"1939-1941",Queens,10897,53.00,"10411","10411",false,"201 Street","10411 201 Street",,,false,true
nynyma_rec0040_4_10899_0051_w4.jpg,"1939-1941",Queens,10899,51.00,"10915","10915",false,"199 Street","10915 199 Street",,,false,true
nynyma_rec0040_4_10899_0049_w4.jpg,"1939-1941",Queens,10899,49.00,"10917","10917",false,"199 Street","10917 199 Street",,,false,true
nynyma_rec0040_4_10900_0010_w4.jpg,"1939-1941",Queens,10900,10.00,"10908","10908",true,"201 Street","10908 201 Street",,,false,true
nynyma_rec0040_4_10864_0024_w4.jpg,"1939-1941",Queens,10864,24.00,"10038","10038",true,"198 Street","10038 198 Street",,,false,true
nynyma_rec0040_4_10887_0061_w4.jpg,"1939-1941",Queens,10887,61.00,"10440","10440",true,"194 Street","10440 194 Street",,,false,true
nynyma_rec0040_4_10872_0024_w4.jpg,"1939-1941",Queens,10872,24.00,"10036","10036",true,"205 Place","10036 205 Place",,,false,true
nynyma_rec0040_4_10875_0026_w4.jpg,"1939-1941",Queens,10875,26.00,"10040","10040",true,"208 Street","10040 208 Street",,,false,true
nynyma_rec0040_4_10887_0037_w4.jpg,"1939-1941",Queens,10887,37.00,"19304","19304",true,Hollis Avenue,"19304 Hollis Avenue",,,false,true
nynyma_rec0040_4_10892_0047_w4.jpg,"1939-1941",Queens,10892,47.00,"10419","10419",false,"196 Street","10419 196 Street",,,false,true
nynyma_rec0040_4_10894_0011_w4.jpg,"1939-1941",Queens,10894,11.00,"10412","10412",true,"199 Street","10412 199 Street",,,false,true
