"identifier","date","borough","block","lot","bldg_number_start","bldg_number_end","side_of_street","street_name","address","condition","coordinates","is_outtake"
nynyma_rec0040_3_07547_0304�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3050�,"1939-1941",Brooklyn,7547,,"20","20",true,Florence Avenue,"20 Florence Avenue",,,false
nynyma_rec0040_3_07547_3080�,"1939-1941",Brooklyn,7547,3080.00,"81","81",false,Gotham Avenue,"81 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3082�,"1939-1941",Brooklyn,7547,,"79","79",false,Gotham Avenue,"79 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3084�,"1939-1941",Brooklyn,7547,3084.00,"77","77",false,Gotham Avenue,"77 Gotham Avenue",,,false
nynyma_rec0040_3_07547_2874�,"1939-1941",Brooklyn,7547,,"45","45",false,Barlett Place,"45 Barlett Place",,,false
nynyma_rec0040_3_07547_2893�,"1939-1941",Brooklyn,7547,,"83","83",false,Barlett Place,"83 Barlett Place",,,false
nynyma_rec0040_3_07547_2899�,"1939-1941",Brooklyn,7547,,"95","95",false,Barlett Place,"95 Barlett Place",,,false
nynyma_rec0040_3_07547_2900�,"1939-1941",Brooklyn,7547,,"97","97",false,Barlett Place,"97 Barlett Place",,,false
nynyma_rec0040_3_07547_2902�,"1939-1941",Brooklyn,7547,,"101","101",false,Barlett Place,"101 Barlett Place",,,false
nynyma_rec0040_3_07547_2903�,"1939-1941",Brooklyn,7547,,"103","103",false,Barlett Place,"103 Barlett Place",,,false
nynyma_rec0040_3_07547_2904�,"1939-1941",Brooklyn,7547,,"105","105",false,Barlett Place,"105 Barlett Place",,,false
nynyma_rec0040_3_07547_2924�,"1939-1941",Brooklyn,7547,,"116","116",true,Gotham Avenue,"116 Gotham Avenue",,,false
nynyma_rec0040_3_07547_2925�,"1939-1941",Brooklyn,7547,,"114","114",true,Gotham Avenue,"114 Gotham Avenue",,,false
nynyma_rec0040_3_07547_2926�,"1939-1941",Brooklyn,7547,,"112","112",true,Gotham Avenue,"112 Gotham Avenue",,,false
nynyma_rec0040_3_07547_2930�,"1939-1941",Brooklyn,7547,,"104","104",true,Gotham Avenue,"104 Gotham Avenue",,,false
nynyma_rec0040_3_07547_2931�,"1939-1941",Brooklyn,7547,,"102","102",true,Gotham Avenue,"102 Gotham Avenue",,,false
nynyma_rec0040_3_07547_2932�,"1939-1941",Brooklyn,7547,,"100","100",true,Gotham Avenue,"100 Gotham Avenue",,,false
nynyma_rec0040_3_07547_2934�,"1939-1941",Brooklyn,7547,,"96","96",true,Gotham Avenue,"96 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3104�,"1939-1941",Brooklyn,7547,,"59","59",false,Gotham Avenue,"59 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3108�,"1939-1941",Brooklyn,7547,,"55","55",false,Gotham Avenue,"55 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3112�,"1939-1941",Brooklyn,7547,,"51","51",false,Gotham Avenue,"51 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3114�,"1939-1941",Brooklyn,7547,,"47","47",false,Gotham Avenue,"47 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3116�,"1939-1941",Brooklyn,7547,,"45","45",false,Gotham Avenue,"45 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3118�,"1939-1941",Brooklyn,7547,,"46","46",true,Gotham Avenue,"46 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3122�,"1939-1941",Brooklyn,7547,,"48","48",true,Gotham Avenue,"48 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3123�,"1939-1941",Brooklyn,7547,,"54","54",true,Florence Avenue,"54 Florence Avenue",,,false
nynyma_rec0040_3_07547_3127�,"1939-1941",Brooklyn,7547,,"56","56",true,Florence Avenue,"56 Florence Avenue",,,false
nynyma_rec0040_3_07547_3130�,"1939-1941",Brooklyn,7547,,"58","58",true,Florence Avenue,"58 Florence Avenue",,,false
nynyma_rec0040_3_07547_3132�,"1939-1941",Brooklyn,7547,,"60","60",true,Florence Avenue,"60 Florence Avenue",,,false
nynyma_rec0040_3_07547_3134�,"1939-1941",Brooklyn,7547,,"62","62",true,Florence Avenue,"62 Florence Avenue",,,false
nynyma_rec0040_3_07547_3138�,"1939-1941",Brooklyn,7547,,"66","66",true,Florence Avenue,"66 Florence Avenue",,,false
nynyma_rec0040_3_07547_3140�,"1939-1941",Brooklyn,7547,,"68","68",true,Florence Avenue,"68 Florence Avenue",,,false
nynyma_rec0040_3_07547_3142�,"1939-1941",Brooklyn,7547,,"70","70",true,Florence Avenue,"70 Florence Avenue",,,false
nynyma_rec0040_3_07547_3165�,"1939-1941",Brooklyn,7547,,"303","303",false,Gerritsen Avenue,"303 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3166�,"1939-1941",Brooklyn,7547,,"305","305",false,Gerritsen Avenue,"305 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3167�,"1939-1941",Brooklyn,7547,,"307","307",false,Gerritsen Avenue,"307 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3168�,"1939-1941",Brooklyn,7547,,"309","309",false,Gerritsen Avenue,"309 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_0316�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3176�,"1939-1941",Brooklyn,7547,,"321","321",false,Gerritsen Avenue,"321 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3177�,"1939-1941",Brooklyn,7547,,"323","323",false,Gerritsen Avenue,"323 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_0317�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3180�,"1939-1941",Brooklyn,7547,,"329","329",false,Gerritsen Avenue,"329 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3181�,"1939-1941",Brooklyn,7547,,"333","333",false,Gerritsen Avenue,"333 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3182�,"1939-1941",Brooklyn,7547,,"335","335",false,Gerritsen Avenue,"335 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3192�,"1939-1941",Brooklyn,7547,,"14","14",true,Aster Court,"14 Aster Court",,,false
nynyma_rec0040_3_07547_3193�,"1939-1941",Brooklyn,7547,,"12","12",true,Aster Court,"12 Aster Court",,,false
nynyma_rec0040_3_07547_0320�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3212�,"1939-1941",Brooklyn,7547,,"1","1",false,Aster Court,"1 Aster Court",,,false
nynyma_rec0040_3_07547_3216�,"1939-1941",Brooklyn,7547,,"5","5",false,Aster Court,"5 Aster Court",,,false
nynyma_rec0040_3_07547_0321�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3220�,"1939-1941",Brooklyn,7547,,"9","9",false,Aster Court,"9 Aster Court",,,false
nynyma_rec0040_3_07547_3222�,"1939-1941",Brooklyn,7547,,"11","11",false,Aster Court,"11 Aster Court",,,false
nynyma_rec0040_3_07547_3224�,"1939-1941",Brooklyn,7547,,"13","13",false,Aster Court,"13 Aster Court",,,false
nynyma_rec0040_3_07547_3243�,"1939-1941",Brooklyn,7547,,"18","18",true,Bevy Court,"18 Bevy Court",,,false
nynyma_rec0040_3_07547_3244�,"1939-1941",Brooklyn,7547,,"16","16",true,Bevy Court,"16 Bevy Court",,,false
nynyma_rec0040_3_07547_3246�,"1939-1941",Brooklyn,7547,,"14","14",true,Bevy Court,"14 Bevy Court",,,false
nynyma_rec0040_3_07547_3248�,"1939-1941",Brooklyn,7547,,"12","12",true,Bevy Court,"12 Bevy Court",,,false
nynyma_rec0040_3_07547_3256�,"1939-1941",Brooklyn,7547,,"4","4",true,Bevy Court,"4 Bevy Court",,,false
nynyma_rec0040_3_07547_3258�,"1939-1941",Brooklyn,7547,,"2","2",true,Bevy Court,"2 Bevy Court",,,false
nynyma_rec0040_3_07547_0325�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3260�,"1939-1941",Brooklyn,7547,,"1","1",false,Bevy Court,"1 Bevy Court",,,false
nynyma_rec0040_3_07547_3262�,"1939-1941",Brooklyn,7547,,"3","3",false,Bevy Court,"3 Bevy Court",,,false
nynyma_rec0040_3_07547_3264�,"1939-1941",Brooklyn,7547,,"5","5",false,Bevy Court,"5 Bevy Court",,,false
nynyma_rec0040_3_07547_3266�,"1939-1941",Brooklyn,7547,,"7","7",false,Bevy Court,"7 Bevy Court",,,false
nynyma_rec0040_3_07547_3268�,"1939-1941",Brooklyn,7547,,"9","9",false,Bevy Court,"9 Bevy Court",,,false
nynyma_rec0040_3_07547_0326�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3270�,"1939-1941",Brooklyn,7547,,"11","11",false,Bevy Court,"11 Bevy Court",,,false
nynyma_rec0040_3_07547_3062�,"1939-1941",Brooklyn,7547,,"10","10",true,Florence Avenue,"10 Florence Avenue",,,false
nynyma_rec0040_3_07547_3064�,"1939-1941",Brooklyn,7547,,"8","8",true,Florence Avenue,"8 Florence Avenue",,,false
nynyma_rec0040_3_07547_3066�,"1939-1941",Brooklyn,7547,,"4","4",true,Florence Avenue,"4 Florence Avenue",,,false
nynyma_rec0040_3_07547_0306�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3086�,"1939-1941",Brooklyn,7547,3086.00,"75","75",false,Gotham Avenue,"75 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3092�,"1939-1941",Brooklyn,7547,,"71","71",false,Gotham Avenue,"71 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3094�,"1939-1941",Brooklyn,7547,,"67","67",false,Gotham Avenue,"67 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3098�,"1939-1941",Brooklyn,7547,,"63","63",false,Gotham Avenue,"63 Gotham Avenue",,,false
nynyma_rec0040_3_07547_3179�,"1939-1941",Brooklyn,7547,,"327","327",false,Gerritsen Avenue,"327 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3148�,"1939-1941",Brooklyn,7547,,"74","74",true,Florence Avenue,"74 Florence Avenue",,,false
nynyma_rec0040_3_07547_0314�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_2150�,"1939-1941",Brooklyn,7547,,"76","76",true,Florence Avenue,"76 Florence Avenue",,,false
nynyma_rec0040_3_07547_3150�,"1939-1941",Brooklyn,7547,,"76","76",true,Florence Avenue,"76 Florence Avenue",,,false
nynyma_rec0040_3_07547_3164�,"1939-1941",Brooklyn,7547,,"301","301",false,Gerritsen Avenue,"301 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3178�,"1939-1941",Brooklyn,7547,,"325","325",false,Gerritsen Avenue,"325 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3183�,"1939-1941",Brooklyn,7547,,"337","337",false,Gerritsen Avenue,"337 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3184�,"1939-1941",Brooklyn,7547,,"339","339",false,Gerritsen Avenue,"339 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3185�,"1939-1941",Brooklyn,7547,,"341","341",false,Gerritsen Avenue,"341 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3186�,"1939-1941",Brooklyn,7547,,"24","24",true,Aster Court,"24 Aster Court",,,false
nynyma_rec0040_3_07547_3188�,"1939-1941",Brooklyn,7547,,"22","22",true,Aster Court,"22 Aster Court",,,false
nynyma_rec0040_3_07547_3189�,"1939-1941",Brooklyn,7547,,"20","20",true,Aster Court,"20 Aster Court",,,false
nynyma_rec0040_3_07547_0318�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3190�,"1939-1941",Brooklyn,7547,,"18","18",true,Aster Court,"18 Aster Court",,,false
nynyma_rec0040_3_07547_3191�,"1939-1941",Brooklyn,7547,,"16","16",true,Aster Court,"16 Aster Court",,,false
nynyma_rec0040_3_07547_3194�,"1939-1941",Brooklyn,7547,,"10A","10A",true,Aster Court,"10A Aster Court",,,false
nynyma_rec0040_3_07547_3195�,"1939-1941",Brooklyn,7547,,"10","10",true,Aster Court,"10 Aster Court",,,false
nynyma_rec0040_3_07547_3196�,"1939-1941",Brooklyn,7547,,"8","8",true,Aster Court,"8 Aster Court",,,false
nynyma_rec0040_3_07547_3197�,"1939-1941",Brooklyn,7547,,"6","6",true,Aster Court,"6 Aster Court",,,false
nynyma_rec0040_3_07547_3198�,"1939-1941",Brooklyn,7547,,"4","4",true,Aster Court,"4 Aster Court",,,false
nynyma_rec0040_3_07547_3199�,"1939-1941",Brooklyn,7547,,"2","2",true,Aster Court,"2 Aster Court",,,false
nynyma_rec0040_3_07547_0319�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3200�,"1939-1941",Brooklyn,7547,,,,,Florence Avenue,Florence Avenue,,,false
nynyma_rec0040_3_07547_3228�,"1939-1941",Brooklyn,7547,,"17","17",false,Aster Court,"17 Aster Court",,,false
nynyma_rec0040_3_07547_0322�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3230�,"1939-1941",Brooklyn,7547,,"19","19",false,Aster Court,"19 Aster Court",,,false
nynyma_rec0040_3_07547_3232�,"1939-1941",Brooklyn,7547,,"21","21",false,Aster Court,"21 Aster Court",,,false
nynyma_rec0040_3_07547_3234�,"1939-1941",Brooklyn,7547,,"23","23",false,Aster Court,"23 Aster Court",,,false
nynyma_rec0040_3_07547_3236�,"1939-1941",Brooklyn,7547,,"24","24",true,Bevy Court,"24 Bevy Court",,,false
nynyma_rec0040_3_07547_3238�,"1939-1941",Brooklyn,7547,,"22","22",true,Bevy Court,"22 Bevy Court",,,false
nynyma_rec0040_3_07547_0323�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3240�,"1939-1941",Brooklyn,7547,,"20","20",true,Bevy Court,"20 Bevy Court",,,false
nynyma_rec0040_3_07547_0324�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3250�,"1939-1941",Brooklyn,7547,,"10","10",true,Bevy Court,"10 Bevy Court",,,false
nynyma_rec0040_3_07547_3252�,"1939-1941",Brooklyn,7547,,"8","8",true,Bevy Court,"8 Bevy Court",,,false
nynyma_rec0040_3_07547_3254�,"1939-1941",Brooklyn,7547,,"6","6",true,Bevy Court,"6 Bevy Court",,,false
nynyma_rec0040_3_07547_3318�,"1939-1941",Brooklyn,7547,,"9","9",false,Celest Court,"9 Celest Court",,,false
nynyma_rec0040_3_07547_3322�,"1939-1941",Brooklyn,7547,,"15","15",false,Celest Court,"15 Celest Court",,,false
nynyma_rec0040_3_07547_3324�,"1939-1941",Brooklyn,7547,,"17","17",false,Celest Court,"17 Celest Court",,,false
nynyma_rec0040_3_07547_3326�,"1939-1941",Brooklyn,7547,,"19","19",false,Celest Court,"19 Celest Court",,,false
nynyma_rec0040_3_07547_3328�,"1939-1941",Brooklyn,7547,,"21","21",false,Celest Court,"21 Celest Court",,,false
nynyma_rec0040_3_07547_0332�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0333�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3348�,"1939-1941",Brooklyn,7547,,"8","8",true,Dictum Court,"8 Dictum Court",,,false
nynyma_rec0040_3_07547_3356�,"1939-1941",Brooklyn,7547,,"1","1",false,Dictum Court,"1 Dictum Court",,,false
nynyma_rec0040_3_07547_3358�,"1939-1941",Brooklyn,7547,,"3","3",false,Dictum Court,"3 Dictum Court",,,false
nynyma_rec0040_3_07547_3424�,"1939-1941",Brooklyn,7547,,"21","21",false,Ebony Court,"21 Ebony Court",,,false
nynyma_rec0040_3_07547_3428�,"1939-1941",Brooklyn,7547,,"24","24",true,Fane Court,"24 Fane Court",,,false
nynyma_rec0040_3_07547_3432�,"1939-1941",Brooklyn,7547,,"20","20",true,Fane Court,"20 Fane Court",,,false
nynyma_rec0040_3_07547_3436�,"1939-1941",Brooklyn,7547,,"16","16",true,Fane Court,"16 Fane Court",,,false
nynyma_rec0040_3_07547_3440�,"1939-1941",Brooklyn,7547,,"12","12",true,Fane Court,"12 Fane Court",,,false
nynyma_rec0040_3_07547_3442�,"1939-1941",Brooklyn,7547,,"10","10",true,Fane Court,"10 Fane Court",,,false
nynyma_rec0040_3_07547_3476�,"1939-1941",Brooklyn,7547,,"24","24",true,Garland Court,"24 Garland Court",,,false
nynyma_rec0040_3_07547_3480�,"1939-1941",Brooklyn,7547,,"20","20",true,Garland Court,"20 Garland Court",,,false
nynyma_rec0040_3_07547_3484�,"1939-1941",Brooklyn,7547,,"16","16",true,Garland Court,"16 Garland Court",,,false
nynyma_rec0040_3_07547_3488�,"1939-1941",Brooklyn,7547,,"12","12",true,Garland Court,"12 Garland Court",,,false
nynyma_rec0040_3_07547_3504�,"1939-1941",Brooklyn,7547,,"405","405",false,Gerritsen Avenue,"405 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3505�,"1939-1941",Brooklyn,7547,,"407","407",false,Gerritsen Avenue,"407 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3511�,"1939-1941",Brooklyn,7547,,"419","419",false,Gerritsen Avenue,"419 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3512�,"1939-1941",Brooklyn,7547,,"421","421",false,Gerritsen Avenue,"421 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3513�,"1939-1941",Brooklyn,7547,,"423","423",false,Gerritsen Avenue,"423 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3514�,"1939-1941",Brooklyn,7547,,"425","425",false,Gerritsen Avenue,"425 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3515�,"1939-1941",Brooklyn,7547,,"427","427",false,Gerritsen Avenue,"427 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_3272�,"1939-1941",Brooklyn,7547,,"13","13",false,Bevy Court,"13 Bevy Court",,,false
nynyma_rec0040_3_07547_3276�,"1939-1941",Brooklyn,7547,,"17","17",false,Bevy Court,"17 Bevy Court",,,false
nynyma_rec0040_3_07547_3278�,"1939-1941",Brooklyn,7547,,"19","19",false,Bevy Court,"19 Bevy Court",,,false
nynyma_rec0040_3_07547_0327�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3280�,"1939-1941",Brooklyn,7547,,"23","23",false,Bevy Court,"23 Bevy Court",,,false
nynyma_rec0040_3_07547_3284�,"1939-1941",Brooklyn,7547,,"24","24",true,Celest Court,"24 Celest Court",,,false
nynyma_rec0040_3_07547_3286�,"1939-1941",Brooklyn,7547,,"20","20",true,Celest Court,"20 Celest Court",,,false
nynyma_rec0040_3_07547_0328�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3290�,"1939-1941",Brooklyn,7547,,"18","18",true,Celest Court,"18 Celest Court",,,false
nynyma_rec0040_3_07547_3292�,"1939-1941",Brooklyn,7547,,"16","16",true,Celest Court,"16 Celest Court",,,false
nynyma_rec0040_3_07547_3294�,"1939-1941",Brooklyn,7547,,"14","14",true,Celest Court,"14 Celest Court",,,false
nynyma_rec0040_3_07547_3296�,"1939-1941",Brooklyn,7547,,"12","12",true,Celest Court,"12 Celest Court",,,false
nynyma_rec0040_3_07547_3298�,"1939-1941",Brooklyn,7547,,"10","10",true,Celest Court,"10 Celest Court",,,false
nynyma_rec0040_3_07547_3300�,"1939-1941",Brooklyn,7547,,"8","8",true,Celest Court,"8 Celest Court",,,false
nynyma_rec0040_3_07547_3302�,"1939-1941",Brooklyn,7547,,"6","6",true,Celest Court,"6 Celest Court",,,false
nynyma_rec0040_3_07547_3304�,"1939-1941",Brooklyn,7547,,"4","4",true,Celest Court,"4 Celest Court",,,false
nynyma_rec0040_3_07547_3308�,"1939-1941",Brooklyn,7547,,"1","1",false,Celest Court,"1 Celest Court",,,false
nynyma_rec0040_3_07547_0330�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_3310�,"1939-1941",Brooklyn,7547,,"3","3",false,Celest Court,"3 Celest Court",,,false
nynyma_rec0040_3_07547_3312�,"1939-1941",Brooklyn,7547,,"5","5",false,Celest Court,"5 Celest Court",,,false
nynyma_rec0040_3_07547_3316�,"1939-1941",Brooklyn,7547,,"7","7",false,Celest Court,"7 Celest Court",,,false
nynyma_rec0040_3_07547_3332�,"1939-1941",Brooklyn,7547,,"24","24",true,Dictum Court,"24 Dictum Court",,,false
nynyma_rec0040_3_07547_3336�,"1939-1941",Brooklyn,7547,,"20","20",true,Dictum Court,"20 Dictum Court",,,false
nynyma_rec0040_3_07547_3340�,"1939-1941",Brooklyn,7547,,"16","16",true,Dictum Court,"16 Dictum Court",,,false
nynyma_rec0040_3_07547_3344�,"1939-1941",Brooklyn,7547,,"12","12",true,Dictum Court,"12 Dictum Court",,,false
nynyma_rec0040_3_07547_3352�,"1939-1941",Brooklyn,7547,,"4","4",true,Dictum Court,"4 Dictum Court",,,false
nynyma_rec0040_3_07547_3360�,"1939-1941",Brooklyn,7547,,"5","5",false,Dictum Court,"5 Dictum Court",,,false
nynyma_rec0040_3_07547_3364�,"1939-1941",Brooklyn,7547,,"9","9",false,Dictum Court,"9 Dictum Court",,,false
nynyma_rec0040_3_07547_3366�,"1939-1941",Brooklyn,7547,,"13","13",false,Dictum Court,"13 Dictum Court",,,false
nynyma_rec0040_3_07547_3370�,"1939-1941",Brooklyn,7547,,"17","17",false,Dictum Court,"17 Dictum Court",,,false
nynyma_rec0040_3_07547_3374�,"1939-1941",Brooklyn,7547,,"19","19",false,Dictum Court,"19 Dictum Court",,,false
nynyma_rec0040_3_07547_3376�,"1939-1941",Brooklyn,7547,,"21","21",false,Dictum Court,"21 Dictum Court",,,false
nynyma_rec0040_3_07547_3380�,"1939-1941",Brooklyn,7547,,"24","24",true,Ebony Court,"24 Ebony Court",,,false
nynyma_rec0040_3_07547_3384�,"1939-1941",Brooklyn,7547,,"20","20",true,Ebony Court,"20 Ebony Court",,,false
nynyma_rec0040_3_07547_3388�,"1939-1941",Brooklyn,7547,,"16","16",true,Ebony Court,"16 Ebony Court",,,false
nynyma_rec0040_3_07547_3392�,"1939-1941",Brooklyn,7547,,"12","12",true,Ebony Court,"12 Ebony Court",,,false
nynyma_rec0040_3_07547_3394�,"1939-1941",Brooklyn,7547,,"10","10",true,Ebony Court,"10 Ebony Court",,,false
nynyma_rec0040_3_07547_3396�,"1939-1941",Brooklyn,7547,,"8","8",true,Ebony Court,"8 Ebony Court",,,false
nynyma_rec0040_3_07547_3398�,"1939-1941",Brooklyn,7547,,"6","6",true,Ebony Court,"6 Ebony Court",,,false
nynyma_rec0040_3_07547_3400�,"1939-1941",Brooklyn,7547,,"4","4",true,Ebony Court,"4 Ebony Court",,,false
nynyma_rec0040_3_07547_3404�,"1939-1941",Brooklyn,7547,,"1","1",false,Ebony Court,"1 Ebony Court",,,false
nynyma_rec0040_3_07547_3406�,"1939-1941",Brooklyn,7547,,"3","3",false,Ebony Court,"3 Ebony Court",,,false
nynyma_rec0040_3_07547_3408�,"1939-1941",Brooklyn,7547,,"5","5",false,Ebony Court,"5 Ebony Court",,,false
nynyma_rec0040_3_07547_3412�,"1939-1941",Brooklyn,7547,,"9","9",false,Ebony Court,"9 Ebony Court",,,false
nynyma_rec0040_3_07547_3414�,"1939-1941",Brooklyn,7547,,"11","11",false,Ebony Court,"11 Ebony Court",,,false
nynyma_rec0040_3_07547_3416�,"1939-1941",Brooklyn,7547,,"13","13",false,Ebony Court,"13 Ebony Court",,,false
nynyma_rec0040_3_07547_3418�,"1939-1941",Brooklyn,7547,,"15","15",false,Ebony Court,"15 Ebony Court",,,false
nynyma_rec0040_3_07547_3420�,"1939-1941",Brooklyn,7547,,"18","18",true,Ebony Court,"18 Ebony Court",,,false
nynyma_rec0040_3_07547_3444�,"1939-1941",Brooklyn,7547,,"6","6",true,Fane Court,"6 Fane Court",,,false
nynyma_rec0040_3_07547_3448�,"1939-1941",Brooklyn,7547,,"4","4",true,Fane Court,"4 Fane Court",,,false
nynyma_rec0040_3_07547_3452�,"1939-1941",Brooklyn,7547,,"1","1",false,Fane Court,"1 Fane Court",,,false
nynyma_rec0040_3_07547_3454�,"1939-1941",Brooklyn,7547,,"3","3",false,Fane Court,"3 Fane Court",,,false
nynyma_rec0040_3_07547_3456�,"1939-1941",Brooklyn,7547,,"5","5",false,Fane Court,"5 Fane Court",,,false
nynyma_rec0040_3_07547_3460�,"1939-1941",Brooklyn,7547,,"9","9",false,Fane Court,"9 Fane Court",,,false
nynyma_rec0040_3_07547_3462�,"1939-1941",Brooklyn,7547,,"11","11",false,Fane Court,"11 Fane Court",,,false
